Country,Status,Life_expectancy,Diabetes_prevalence(%),Vaccination_rate(per million people)
Tajikistan,Developing,68.1,6.6,8659.319
Tajikistan,Developing,67.3,6.3,8659.319
Tajikistan,Developing,67.3,6.6,8659.319
Tajikistan,Developing,66.7,6.3,8659.319
Tajikistan,Developing,66.7,6.6,8659.319
Tajikistan,Developing,66.4,6.3,8659.319
Tajikistan,Developing,66.4,6.6,8659.319
Tajikistan,Developing,66.1,6.3,8659.319
Tajikistan,Developing,66.1,6.6,8659.319
Tajikistan,Developing,65.9,6.3,8659.319
Tajikistan,Developing,65.9,6.6,8659.319
Tajikistan,Developing,65.5,6.3,8659.319
Tajikistan,Developing,65.5,6.6,8659.319
Tajikistan,Developing,65.9,6.3,8659.319
Tajikistan,Developing,65.9,6.6,8659.319
Tajikistan,Developing,65.2,6.3,8659.319
Tajikistan,Developing,65.2,6.6,8659.319
Tajikistan,Developing,64.3,6.3,8659.319
Tajikistan,Developing,64.3,6.6,8659.319
Tajikistan,Developing,64.0,6.3,8659.319
Tajikistan,Developing,64.0,6.6,8659.319
Tajikistan,Developing,63.7,6.3,8659.319
Tajikistan,Developing,63.7,6.6,8659.319
Thailand,Developing,74.9,7.5,11795.86
Thailand,Developing,74.9,9.7,11795.86
Thailand,Developing,74.6,7.5,11795.86
Thailand,Developing,74.6,9.7,11795.86
Thailand,Developing,74.5,7.5,11795.86
Thailand,Developing,74.5,9.7,11795.86
Thailand,Developing,74.3,7.5,11795.86
Thailand,Developing,74.3,9.7,11795.86
Thailand,Developing,74.1,7.5,11795.86
Thailand,Developing,74.1,9.7,11795.86
Thailand,Developing,73.9,7.5,11795.86
Thailand,Developing,73.9,9.7,11795.86
Thailand,Developing,73.7,7.5,11795.86
Thailand,Developing,73.7,9.7,11795.86
Thailand,Developing,73.5,7.5,11795.86
Thailand,Developing,73.5,9.7,11795.86
Thailand,Developing,73.3,7.5,11795.86
Thailand,Developing,73.3,9.7,11795.86
Thailand,Developing,73.0,7.5,11795.86
Thailand,Developing,73.0,9.7,11795.86
Thailand,Developing,72.5,7.5,11795.86
Thailand,Developing,72.5,9.7,11795.86
Thailand,Developing,71.6,7.5,11795.86
Thailand,Developing,71.6,9.7,11795.86
Thailand,Developing,71.7,7.5,11795.86
Thailand,Developing,71.7,9.7,11795.86
Thailand,Developing,71.4,7.5,11795.86
Thailand,Developing,71.4,9.7,11795.86
Thailand,Developing,71.2,7.5,11795.86
Thailand,Developing,71.2,9.7,11795.86
Thailand,Developing,71.1,7.5,11795.86
Thailand,Developing,71.1,9.7,11795.86
Togo,Developing,59.9,3.3,4178.1704
Togo,Developing,59.9,2.1,4178.1704
Togo,Developing,59.7,3.3,4178.1704
Togo,Developing,59.7,2.1,4178.1704
Togo,Developing,59.4,3.3,4178.1704
Togo,Developing,59.4,2.1,4178.1704
Togo,Developing,58.9,3.3,4178.1704
Togo,Developing,58.9,2.1,4178.1704
Togo,Developing,58.3,3.3,4178.1704
Togo,Developing,58.3,2.1,4178.1704
Togo,Developing,57.4,3.3,4178.1704
Togo,Developing,57.4,2.1,4178.1704
Togo,Developing,56.7,3.3,4178.1704
Togo,Developing,56.7,2.1,4178.1704
Togo,Developing,56.2,3.3,4178.1704
Togo,Developing,56.2,2.1,4178.1704
Togo,Developing,55.9,3.3,4178.1704
Togo,Developing,55.9,2.1,4178.1704
Togo,Developing,55.7,3.3,4178.1704
Togo,Developing,55.7,2.1,4178.1704
Togo,Developing,55.0,3.3,4178.1704
Togo,Developing,55.0,2.1,4178.1704
Togo,Developing,54.9,3.3,4178.1704
Togo,Developing,54.9,2.1,4178.1704
Togo,Developing,54.7,3.3,4178.1704
Togo,Developing,54.7,2.1,4178.1704
Togo,Developing,54.7,3.3,4178.1704
Togo,Developing,54.7,2.1,4178.1704
Togo,Developing,54.6,3.3,4178.1704
Togo,Developing,54.6,2.1,4178.1704
Togo,Developing,54.6,3.3,4178.1704
Togo,Developing,54.6,2.1,4178.1704
Tonga,Developing,73.5,11.5,19297.115
Tonga,Developing,73.5,12.7,19297.115
Tonga,Developing,73.5,15.0,19297.115
Tonga,Developing,73.3,11.5,19297.115
Tonga,Developing,73.3,12.7,19297.115
Tonga,Developing,73.3,15.0,19297.115
Tonga,Developing,73.2,11.5,19297.115
Tonga,Developing,73.2,12.7,19297.115
Tonga,Developing,73.2,15.0,19297.115
Tonga,Developing,73.0,11.5,19297.115
Tonga,Developing,73.0,12.7,19297.115
Tonga,Developing,73.0,15.0,19297.115
Tonga,Developing,72.9,11.5,19297.115
Tonga,Developing,72.9,12.7,19297.115
Tonga,Developing,72.9,15.0,19297.115
Tonga,Developing,72.8,11.5,19297.115
Tonga,Developing,72.8,12.7,19297.115
Tonga,Developing,72.8,15.0,19297.115
Tonga,Developing,72.5,11.5,19297.115
Tonga,Developing,72.5,12.7,19297.115
Tonga,Developing,72.5,15.0,19297.115
Tonga,Developing,72.6,11.5,19297.115
Tonga,Developing,72.6,12.7,19297.115
Tonga,Developing,72.6,15.0,19297.115
Tonga,Developing,72.5,11.5,19297.115
Tonga,Developing,72.5,12.7,19297.115
Tonga,Developing,72.5,15.0,19297.115
Tonga,Developing,72.4,11.5,19297.115
Tonga,Developing,72.4,12.7,19297.115
Tonga,Developing,72.4,15.0,19297.115
Tonga,Developing,72.3,11.5,19297.115
Tonga,Developing,72.3,12.7,19297.115
Tonga,Developing,72.3,15.0,19297.115
Tonga,Developing,72.2,11.5,19297.115
Tonga,Developing,72.2,12.7,19297.115
Tonga,Developing,72.2,15.0,19297.115
Tonga,Developing,72.0,11.5,19297.115
Tonga,Developing,72.0,12.7,19297.115
Tonga,Developing,72.0,15.0,19297.115
Tonga,Developing,71.9,11.5,19297.115
Tonga,Developing,71.9,12.7,19297.115
Tonga,Developing,71.9,15.0,19297.115
Tonga,Developing,71.8,11.5,19297.115
Tonga,Developing,71.8,12.7,19297.115
Tonga,Developing,71.8,15.0,19297.115
Tonga,Developing,71.6,11.5,19297.115
Tonga,Developing,71.6,12.7,19297.115
Tonga,Developing,71.6,15.0,19297.115
Trinidad and Tobago,Developing,71.2,14.1,11971.836
Trinidad and Tobago,Developing,71.2,12.7,11971.836
Trinidad and Tobago,Developing,71.2,12.7,11971.836
Trinidad and Tobago,Developing,71.1,14.1,11971.836
Trinidad and Tobago,Developing,71.1,12.7,11971.836
Trinidad and Tobago,Developing,71.1,12.7,11971.836
Trinidad and Tobago,Developing,71.0,14.1,11971.836
Trinidad and Tobago,Developing,71.0,12.7,11971.836
Trinidad and Tobago,Developing,71.0,12.7,11971.836
Trinidad and Tobago,Developing,78.0,14.1,11971.836
Trinidad and Tobago,Developing,78.0,12.7,11971.836
Trinidad and Tobago,Developing,78.0,12.7,11971.836
Trinidad and Tobago,Developing,76.0,14.1,11971.836
Trinidad and Tobago,Developing,76.0,12.7,11971.836
Trinidad and Tobago,Developing,76.0,12.7,11971.836
Trinidad and Tobago,Developing,74.0,14.1,11971.836
Trinidad and Tobago,Developing,74.0,12.7,11971.836
Trinidad and Tobago,Developing,74.0,12.7,11971.836
Trinidad and Tobago,Developing,71.0,14.1,11971.836
Trinidad and Tobago,Developing,71.0,12.7,11971.836
Trinidad and Tobago,Developing,71.0,12.7,11971.836
Trinidad and Tobago,Developing,69.9,14.1,11971.836
Trinidad and Tobago,Developing,69.9,12.7,11971.836
Trinidad and Tobago,Developing,69.9,12.7,11971.836
Trinidad and Tobago,Developing,69.7,14.1,11971.836
Trinidad and Tobago,Developing,69.7,12.7,11971.836
Trinidad and Tobago,Developing,69.7,12.7,11971.836
Trinidad and Tobago,Developing,69.6,14.1,11971.836
Trinidad and Tobago,Developing,69.6,12.7,11971.836
Trinidad and Tobago,Developing,69.6,12.7,11971.836
Trinidad and Tobago,Developing,69.5,14.1,11971.836
Trinidad and Tobago,Developing,69.5,12.7,11971.836
Trinidad and Tobago,Developing,69.5,12.7,11971.836
Trinidad and Tobago,Developing,69.4,14.1,11971.836
Trinidad and Tobago,Developing,69.4,12.7,11971.836
Trinidad and Tobago,Developing,69.4,12.7,11971.836
Trinidad and Tobago,Developing,69.3,14.1,11971.836
Trinidad and Tobago,Developing,69.3,12.7,11971.836
Trinidad and Tobago,Developing,69.3,12.7,11971.836
Trinidad and Tobago,Developing,69.2,14.1,11971.836
Trinidad and Tobago,Developing,69.2,12.7,11971.836
Trinidad and Tobago,Developing,69.2,12.7,11971.836
Trinidad and Tobago,Developing,69.1,14.1,11971.836
Trinidad and Tobago,Developing,69.1,12.7,11971.836
Trinidad and Tobago,Developing,69.1,12.7,11971.836
Trinidad and Tobago,Developing,69.1,14.1,11971.836
Trinidad and Tobago,Developing,69.1,12.7,11971.836
Trinidad and Tobago,Developing,69.1,12.7,11971.836
Tunisia,Developing,75.3,9.5,13811.737
Tunisia,Developing,75.3,9.6,13811.737
Tunisia,Developing,75.1,9.5,13811.737
Tunisia,Developing,75.1,9.6,13811.737
Tunisia,Developing,74.9,9.5,13811.737
Tunisia,Developing,74.9,9.6,13811.737
Tunisia,Developing,74.9,9.5,13811.737
Tunisia,Developing,74.9,9.6,13811.737
Tunisia,Developing,74.8,9.5,13811.737
Tunisia,Developing,74.8,9.6,13811.737
Tunisia,Developing,74.8,9.5,13811.737
Tunisia,Developing,74.8,9.6,13811.737
Tunisia,Developing,74.7,9.5,13811.737
Tunisia,Developing,74.7,9.6,13811.737
Tunisia,Developing,74.7,9.5,13811.737
Tunisia,Developing,74.7,9.6,13811.737
Tunisia,Developing,74.6,9.5,13811.737
Tunisia,Developing,74.6,9.6,13811.737
Tunisia,Developing,74.4,9.5,13811.737
Tunisia,Developing,74.4,9.6,13811.737
Tunisia,Developing,74.2,9.5,13811.737
Tunisia,Developing,74.2,9.6,13811.737
Tunisia,Developing,74.0,9.5,13811.737
Tunisia,Developing,74.0,9.6,13811.737
Tunisia,Developing,73.7,9.5,13811.737
Tunisia,Developing,73.7,9.6,13811.737
Tunisia,Developing,73.5,9.5,13811.737
Tunisia,Developing,73.5,9.6,13811.737
Tunisia,Developing,73.2,9.5,13811.737
Tunisia,Developing,73.2,9.6,13811.737
Tunisia,Developing,72.9,9.5,13811.737
Tunisia,Developing,72.9,9.6,13811.737
Turkey,Developing,75.8,7.9,14523.932
Turkey,Developing,75.8,14.5,14523.932
Turkey,Developing,75.5,7.9,14523.932
Turkey,Developing,75.5,14.5,14523.932
Turkey,Developing,75.2,7.9,14523.932
Turkey,Developing,75.2,14.5,14523.932
Turkey,Developing,74.8,7.9,14523.932
Turkey,Developing,74.8,14.5,14523.932
Turkey,Developing,74.5,7.9,14523.932
Turkey,Developing,74.5,14.5,14523.932
Turkey,Developing,74.2,7.9,14523.932
Turkey,Developing,74.2,14.5,14523.932
Turkey,Developing,73.9,7.9,14523.932
Turkey,Developing,73.9,14.5,14523.932
Turkey,Developing,73.5,7.9,14523.932
Turkey,Developing,73.5,14.5,14523.932
Turkey,Developing,73.2,7.9,14523.932
Turkey,Developing,73.2,14.5,14523.932
Turkey,Developing,72.8,7.9,14523.932
Turkey,Developing,72.8,14.5,14523.932
Turkey,Developing,72.4,7.9,14523.932
Turkey,Developing,72.4,14.5,14523.932
Turkey,Developing,72.0,7.9,14523.932
Turkey,Developing,72.0,14.5,14523.932
Turkey,Developing,71.6,7.9,14523.932
Turkey,Developing,71.6,14.5,14523.932
Turkey,Developing,71.2,7.9,14523.932
Turkey,Developing,71.2,14.5,14523.932
Turkey,Developing,78.0,7.9,14523.932
Turkey,Developing,78.0,14.5,14523.932
Turkey,Developing,74.0,7.9,14523.932
Turkey,Developing,74.0,14.5,14523.932
Turkmenistan,Developing,66.3,2.7,10436.252
Turkmenistan,Developing,66.3,6.7,10436.252
Turkmenistan,Developing,66.0,2.7,10436.252
Turkmenistan,Developing,66.0,6.7,10436.252
Turkmenistan,Developing,65.4,2.7,10436.252
Turkmenistan,Developing,65.4,6.7,10436.252
Turkmenistan,Developing,65.6,2.7,10436.252
Turkmenistan,Developing,65.6,6.7,10436.252
Turkmenistan,Developing,65.6,2.7,10436.252
Turkmenistan,Developing,65.6,6.7,10436.252
Turkmenistan,Developing,65.8,2.7,10436.252
Turkmenistan,Developing,65.8,6.7,10436.252
Turkmenistan,Developing,65.6,2.7,10436.252
Turkmenistan,Developing,65.6,6.7,10436.252
Turkmenistan,Developing,64.5,2.7,10436.252
Turkmenistan,Developing,64.5,6.7,10436.252
Turkmenistan,Developing,64.1,2.7,10436.252
Turkmenistan,Developing,64.1,6.7,10436.252
Turkmenistan,Developing,63.7,2.7,10436.252
Turkmenistan,Developing,63.7,6.7,10436.252
Turkmenistan,Developing,63.3,2.7,10436.252
Turkmenistan,Developing,63.3,6.7,10436.252
Turkmenistan,Developing,63.5,2.7,10436.252
Turkmenistan,Developing,63.5,6.7,10436.252
Turkmenistan,Developing,63.4,2.7,10436.252
Turkmenistan,Developing,63.4,6.7,10436.252
Turkmenistan,Developing,63.3,2.7,10436.252
Turkmenistan,Developing,63.3,6.7,10436.252
Turkmenistan,Developing,64.0,2.7,10436.252
Turkmenistan,Developing,64.0,6.7,10436.252
Turkmenistan,Developing,63.8,2.7,10436.252
Turkmenistan,Developing,63.8,6.7,10436.252
Uganda,Developing,62.3,2.8,6224.854
Uganda,Developing,62.3,4.6,6224.854
Uganda,Developing,61.5,2.8,6224.854
Uganda,Developing,61.5,4.6,6224.854
Uganda,Developing,67.0,2.8,6224.854
Uganda,Developing,67.0,4.6,6224.854
Uganda,Developing,60.0,2.8,6224.854
Uganda,Developing,60.0,4.6,6224.854
Uganda,Developing,59.3,2.8,6224.854
Uganda,Developing,59.3,4.6,6224.854
Uganda,Developing,58.4,2.8,6224.854
Uganda,Developing,58.4,4.6,6224.854
Uganda,Developing,57.5,2.8,6224.854
Uganda,Developing,57.5,4.6,6224.854
Uganda,Developing,56.3,2.8,6224.854
Uganda,Developing,56.3,4.6,6224.854
Uganda,Developing,55.5,2.8,6224.854
Uganda,Developing,55.5,4.6,6224.854
Uganda,Developing,54.9,2.8,6224.854
Uganda,Developing,54.9,4.6,6224.854
Uganda,Developing,53.2,2.8,6224.854
Uganda,Developing,53.2,4.6,6224.854
Uganda,Developing,51.3,2.8,6224.854
Uganda,Developing,51.3,4.6,6224.854
Uganda,Developing,51.0,2.8,6224.854
Uganda,Developing,51.0,4.6,6224.854
Uganda,Developing,48.8,2.8,6224.854
Uganda,Developing,48.8,4.6,6224.854
Uganda,Developing,47.7,2.8,6224.854
Uganda,Developing,47.7,4.6,6224.854
Uganda,Developing,46.6,2.8,6224.854
Uganda,Developing,46.6,4.6,6224.854
Ukraine,Developing,71.3,2.9,6212.308
Ukraine,Developing,71.3,5.6,6212.308
Ukraine,Developing,78.0,2.9,6212.308
Ukraine,Developing,78.0,5.6,6212.308
Ukraine,Developing,71.0,2.9,6212.308
Ukraine,Developing,71.0,5.6,6212.308
Ukraine,Developing,77.0,2.9,6212.308
Ukraine,Developing,77.0,5.6,6212.308
Ukraine,Developing,75.0,2.9,6212.308
Ukraine,Developing,75.0,5.6,6212.308
Ukraine,Developing,69.8,2.9,6212.308
Ukraine,Developing,69.8,5.6,6212.308
Ukraine,Developing,69.2,2.9,6212.308
Ukraine,Developing,69.2,5.6,6212.308
Ukraine,Developing,67.7,2.9,6212.308
Ukraine,Developing,67.7,5.6,6212.308
Ukraine,Developing,67.5,2.9,6212.308
Ukraine,Developing,67.5,5.6,6212.308
Ukraine,Developing,67.7,2.9,6212.308
Ukraine,Developing,67.7,5.6,6212.308
Ukraine,Developing,67.0,2.9,6212.308
Ukraine,Developing,67.0,5.6,6212.308
Ukraine,Developing,67.4,2.9,6212.308
Ukraine,Developing,67.4,5.6,6212.308
Ukraine,Developing,67.6,2.9,6212.308
Ukraine,Developing,67.6,5.6,6212.308
Ukraine,Developing,67.6,2.9,6212.308
Ukraine,Developing,67.6,5.6,6212.308
Ukraine,Developing,67.7,2.9,6212.308
Ukraine,Developing,67.7,5.6,6212.308
Ukraine,Developing,67.5,2.9,6212.308
Ukraine,Developing,67.5,5.6,6212.308
United Arab Emirates,Developing,77.1,18.8,15164.19
United Arab Emirates,Developing,77.1,16.4,15164.19
United Arab Emirates,Developing,76.9,18.8,15164.19
United Arab Emirates,Developing,76.9,16.4,15164.19
United Arab Emirates,Developing,76.7,18.8,15164.19
United Arab Emirates,Developing,76.7,16.4,15164.19
United Arab Emirates,Developing,76.5,18.8,15164.19
United Arab Emirates,Developing,76.5,16.4,15164.19
United Arab Emirates,Developing,76.3,18.8,15164.19
United Arab Emirates,Developing,76.3,16.4,15164.19
United Arab Emirates,Developing,76.2,18.8,15164.19
United Arab Emirates,Developing,76.2,16.4,15164.19
United Arab Emirates,Developing,76.0,18.8,15164.19
United Arab Emirates,Developing,76.0,16.4,15164.19
United Arab Emirates,Developing,75.8,18.8,15164.19
United Arab Emirates,Developing,75.8,16.4,15164.19
United Arab Emirates,Developing,75.6,18.8,15164.19
United Arab Emirates,Developing,75.6,16.4,15164.19
United Arab Emirates,Developing,75.4,18.8,15164.19
United Arab Emirates,Developing,75.4,16.4,15164.19
United Arab Emirates,Developing,75.3,18.8,15164.19
United Arab Emirates,Developing,75.3,16.4,15164.19
United Arab Emirates,Developing,75.1,18.8,15164.19
United Arab Emirates,Developing,75.1,16.4,15164.19
United Arab Emirates,Developing,74.9,18.8,15164.19
United Arab Emirates,Developing,74.9,16.4,15164.19
United Arab Emirates,Developing,74.7,18.8,15164.19
United Arab Emirates,Developing,74.7,16.4,15164.19
United Arab Emirates,Developing,74.5,18.8,15164.19
United Arab Emirates,Developing,74.5,16.4,15164.19
United Arab Emirates,Developing,74.2,18.8,15164.19
United Arab Emirates,Developing,74.2,16.4,15164.19
Uruguay,Developing,77.0,5.7,14610.524
Uruguay,Developing,77.0,9.0,14610.524
Uruguay,Developing,76.8,5.7,14610.524
Uruguay,Developing,76.8,9.0,14610.524
Uruguay,Developing,76.8,5.7,14610.524
Uruguay,Developing,76.8,9.0,14610.524
Uruguay,Developing,76.5,5.7,14610.524
Uruguay,Developing,76.5,9.0,14610.524
Uruguay,Developing,77.0,5.7,14610.524
Uruguay,Developing,77.0,9.0,14610.524
Uruguay,Developing,76.3,5.7,14610.524
Uruguay,Developing,76.3,9.0,14610.524
Uruguay,Developing,76.6,5.7,14610.524
Uruguay,Developing,76.6,9.0,14610.524
Uruguay,Developing,76.4,5.7,14610.524
Uruguay,Developing,76.4,9.0,14610.524
Uruguay,Developing,75.4,5.7,14610.524
Uruguay,Developing,75.4,9.0,14610.524
Uruguay,Developing,76.2,5.7,14610.524
Uruguay,Developing,76.2,9.0,14610.524
Uruguay,Developing,75.7,5.7,14610.524
Uruguay,Developing,75.7,9.0,14610.524
Uruguay,Developing,75.4,5.7,14610.524
Uruguay,Developing,75.4,9.0,14610.524
Uruguay,Developing,75.4,5.7,14610.524
Uruguay,Developing,75.4,9.0,14610.524
Uruguay,Developing,75.4,5.7,14610.524
Uruguay,Developing,75.4,9.0,14610.524
Uruguay,Developing,75.2,5.7,14610.524
Uruguay,Developing,75.2,9.0,14610.524
Uruguay,Developing,75.1,5.7,14610.524
Uruguay,Developing,75.1,9.0,14610.524
Uzbekistan,Developing,69.4,6.4,12201.684
Uzbekistan,Developing,69.4,7.0,12201.684
Uzbekistan,Developing,69.2,6.4,12201.684
Uzbekistan,Developing,69.2,7.0,12201.684
Uzbekistan,Developing,69.1,6.4,12201.684
Uzbekistan,Developing,69.1,7.0,12201.684
Uzbekistan,Developing,68.8,6.4,12201.684
Uzbekistan,Developing,68.8,7.0,12201.684
Uzbekistan,Developing,68.5,6.4,12201.684
Uzbekistan,Developing,68.5,7.0,12201.684
Uzbekistan,Developing,68.3,6.4,12201.684
Uzbekistan,Developing,68.3,7.0,12201.684
Uzbekistan,Developing,68.0,6.4,12201.684
Uzbekistan,Developing,68.0,7.0,12201.684
Uzbekistan,Developing,67.9,6.4,12201.684
Uzbekistan,Developing,67.9,7.0,12201.684
Uzbekistan,Developing,67.8,6.4,12201.684
Uzbekistan,Developing,67.8,7.0,12201.684
Uzbekistan,Developing,67.6,6.4,12201.684
Uzbekistan,Developing,67.6,7.0,12201.684
Uzbekistan,Developing,67.3,6.4,12201.684
Uzbekistan,Developing,67.3,7.0,12201.684
Uzbekistan,Developing,67.8,6.4,12201.684
Uzbekistan,Developing,67.8,7.0,12201.684
Uzbekistan,Developing,67.2,6.4,12201.684
Uzbekistan,Developing,67.2,7.0,12201.684
Uzbekistan,Developing,67.1,6.4,12201.684
Uzbekistan,Developing,67.1,7.0,12201.684
Uzbekistan,Developing,67.4,6.4,12201.684
Uzbekistan,Developing,67.4,7.0,12201.684
Uzbekistan,Developing,67.1,6.4,12201.684
Uzbekistan,Developing,67.1,7.0,12201.684
Vanuatu,Developing,72.0,16.1,28250.22
Vanuatu,Developing,72.0,15.6,28250.22
Vanuatu,Developing,71.7,16.1,28250.22
Vanuatu,Developing,71.7,15.6,28250.22
Vanuatu,Developing,71.6,16.1,28250.22
Vanuatu,Developing,71.6,15.6,28250.22
Vanuatu,Developing,71.4,16.1,28250.22
Vanuatu,Developing,71.4,15.6,28250.22
Vanuatu,Developing,71.2,16.1,28250.22
Vanuatu,Developing,71.2,15.6,28250.22
Vanuatu,Developing,71.0,16.1,28250.22
Vanuatu,Developing,71.0,15.6,28250.22
Vanuatu,Developing,78.0,16.1,28250.22
Vanuatu,Developing,78.0,15.6,28250.22
Vanuatu,Developing,75.0,16.1,28250.22
Vanuatu,Developing,75.0,15.6,28250.22
Vanuatu,Developing,73.0,16.1,28250.22
Vanuatu,Developing,73.0,15.6,28250.22
Vanuatu,Developing,71.0,16.1,28250.22
Vanuatu,Developing,71.0,15.6,28250.22
Vanuatu,Developing,69.9,16.1,28250.22
Vanuatu,Developing,69.9,15.6,28250.22
Vanuatu,Developing,69.6,16.1,28250.22
Vanuatu,Developing,69.6,15.6,28250.22
Vanuatu,Developing,69.4,16.1,28250.22
Vanuatu,Developing,69.4,15.6,28250.22
Vanuatu,Developing,69.3,16.1,28250.22
Vanuatu,Developing,69.3,15.6,28250.22
Vanuatu,Developing,69.1,16.1,28250.22
Vanuatu,Developing,69.1,15.6,28250.22
Vanuatu,Developing,69.0,16.1,28250.22
Vanuatu,Developing,69.0,15.6,28250.22
Yemen,Developing,65.7,9.6,267.91434
Yemen,Developing,65.7,5.4,267.91434
Yemen,Developing,65.4,9.6,267.91434
Yemen,Developing,65.4,5.4,267.91434
Yemen,Developing,65.4,9.6,267.91434
Yemen,Developing,65.4,5.4,267.91434
Yemen,Developing,64.7,9.6,267.91434
Yemen,Developing,64.7,5.4,267.91434
Yemen,Developing,64.6,9.6,267.91434
Yemen,Developing,64.6,5.4,267.91434
Yemen,Developing,64.4,9.6,267.91434
Yemen,Developing,64.4,5.4,267.91434
Yemen,Developing,64.1,9.6,267.91434
Yemen,Developing,64.1,5.4,267.91434
Yemen,Developing,63.8,9.6,267.91434
Yemen,Developing,63.8,5.4,267.91434
Yemen,Developing,63.4,9.6,267.91434
Yemen,Developing,63.4,5.4,267.91434
Yemen,Developing,63.0,9.6,267.91434
Yemen,Developing,63.0,5.4,267.91434
Yemen,Developing,62.6,9.6,267.91434
Yemen,Developing,62.6,5.4,267.91434
Yemen,Developing,62.2,9.6,267.91434
Yemen,Developing,62.2,5.4,267.91434
Yemen,Developing,61.9,9.6,267.91434
Yemen,Developing,61.9,5.4,267.91434
Yemen,Developing,61.5,9.6,267.91434
Yemen,Developing,61.5,5.4,267.91434
Yemen,Developing,61.1,9.6,267.91434
Yemen,Developing,61.1,5.4,267.91434
Yemen,Developing,68.0,9.6,267.91434
Yemen,Developing,68.0,5.4,267.91434
Zambia,Developing,61.8,4.8,8946.074
Zambia,Developing,61.8,11.9,8946.074
Zambia,Developing,61.1,4.8,8946.074
Zambia,Developing,61.1,11.9,8946.074
Zambia,Developing,63.0,4.8,8946.074
Zambia,Developing,63.0,11.9,8946.074
Zambia,Developing,59.2,4.8,8946.074
Zambia,Developing,59.2,11.9,8946.074
Zambia,Developing,58.2,4.8,8946.074
Zambia,Developing,58.2,11.9,8946.074
Zambia,Developing,58.0,4.8,8946.074
Zambia,Developing,58.0,11.9,8946.074
Zambia,Developing,57.4,4.8,8946.074
Zambia,Developing,57.4,11.9,8946.074
Zambia,Developing,55.7,4.8,8946.074
Zambia,Developing,55.7,11.9,8946.074
Zambia,Developing,52.6,4.8,8946.074
Zambia,Developing,52.6,11.9,8946.074
Zambia,Developing,58.0,4.8,8946.074
Zambia,Developing,58.0,11.9,8946.074
Zambia,Developing,49.3,4.8,8946.074
Zambia,Developing,49.3,11.9,8946.074
Zambia,Developing,47.9,4.8,8946.074
Zambia,Developing,47.9,11.9,8946.074
Zambia,Developing,46.4,4.8,8946.074
Zambia,Developing,46.4,11.9,8946.074
Zambia,Developing,45.5,4.8,8946.074
Zambia,Developing,45.5,11.9,8946.074
Zambia,Developing,44.6,4.8,8946.074
